base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
klanjati,priklanjati,pri,32,5
klanjati,sklanjati,s,101,155
klanjati,uklanjati,u,101,659
klanjati,zaklanjati,za,87,60
klatiti,poklatiti,po,30,39
kleknuti,pokleknuti,po,7,8
klijati,proklijati,pro,12,13
ključati,proključati,pro,10,9
ključati,zaključati,za,39,62
kloniti,pokloniti,po,64,1269
kloniti,prikloniti,pri,64,150
kloniti,skloniti,s,64,812
kloniti,ukloniti,u,64,1248
kloniti,zakloniti,za,52,31
kockati,prokockati,pro,13,7
kolebati,pokolebati,po,80,101
komentarisati,prokomentarisati,pro,303,140
komplikovati,zakomplikovati,za,199,93
koncentrisati,skoncentrisati,s,475,94
koniti,zakoniti,za,8,27
kopati,dokopati,do,81,132
kopati,pokopati,po,75,56
kopati,prokopati,pro,48,22
kopati,ukopati,u,58,47
kopati,zakopati,za,81,114
koristiti,okoristiti,o,49466,33
koriti,pokoriti,po,40,517
koriti,ukoriti,u,33,17
kositi,pokositi,po,225,50
kositi,prkositi,pr,247,102
kovati,okovati,o,19,31
kovati,prikovati,pri,19,25
kovati,skovati,s,19,171
kočiti,prekočiti,pre,7,5
kočiti,skočiti,s,98,425
kočiti,ukočiti,u,22,5
kočiti,zakočiti,za,40,6
koštati,okoštati,o,102,6
kraditi,ukraditi,u,126,145
krasiti,skrasiti,s,169,78
krasiti,ukrasiti,u,197,268
krasti,ukrasti,u,111,109
krati,pokrati,po,9,7
krati,ukrati,u,20,122
kratiti,prekratiti,pre,7,5
kratiti,skratiti,s,7,32
krenuti,okrenuti,o,7913,1664
krenuti,pokrenuti,po,7913,4201
krenuti,skrenuti,s,7913,693
kretati,okretati,o,7474,1125
kretati,pokretati,po,7474,2155
kretati,skretati,s,7474,475
kretati,zakretati,za,2208,13
kriti,pokriti,po,1066,273
kriti,prekriti,pre,1066,82
kriti,prikriti,pri,1066,138
kriti,skriti,s,642,15
krivati,pokrivati,po,22,1652
krivati,prekrivati,pre,22,288
krivati,prikrivati,pri,22,100
krivati,skrivati,s,22,322
kriviti,okriviti,o,235,133
kriviti,skriviti,s,63,9
krstariti,prokrstariti,pro,61,26
krstiti,pokrstiti,po,352,142
krstiti,prekrstiti,pre,298,44
krstiti,raskrstiti,ras,92,9
krstiti,ukrstiti,u,352,68
kružiti,okružiti,o,494,229
krčiti,prokrčiti,pro,58,35
krčiti,zakrčiti,za,21,5
kršiti,prekršiti,pre,308,278
kršiti,skršiti,s,271,57
krštavati,pokrštavati,po,6,5
kucati,pokucati,po,27,10
kucati,ukucati,u,59,31
kucati,zakucati,za,76,45
kuniti,zakuniti,za,38,29
kupati,okupati,o,31,36
kupirati,okupirati,o,15,516
kupiti,nakupiti,na,3054,56
kupiti,okupiti,o,3054,1844
kupiti,pokupiti,po,3054,332
kupiti,prikupiti,pri,3054,953
kupiti,skupiti,s,3054,783
kupiti,zakupiti,za,3054,60
kuti,skuti,s,9,9
kuvati,skuvati,s,151,27
kučiti,dokučiti,do,17,13
kušati,okušati,o,5,19
kušati,pokušati,po,5,1175
kvariti,pokvariti,po,151,201
labaviti,olabaviti,o,5,7
lagati,izlagati,iz,54,1244
lagati,nalagati,na,54,288
lagati,polagati,po,54,1140
lagati,prilagati,pri,48,50
lagati,razlagati,raz,54,132
lagati,slagati,s,54,1121
lagati,ulagati,u,54,355
lagati,zalagati,za,54,1632
laskati,prelaskati,pre,5,6
lati,raslati,ras,6,75
lati,slati,s,6,512
laviti,olaviti,o,30,16
laviti,slaviti,s,36,1674
laći,slaći,s,12,70
lažiti,razlažiti,raz,164,294
lediti,slediti,s,144,4555
lediti,zalediti,za,144,56
legnuti,izlegnuti,iz,7,8
lepati,prelepati,pre,19,5
lepiti,prelepiti,pre,21,12
lepiti,slepiti,s,21,68
lepiti,zalepiti,za,21,19
leteti,doleteti,do,236,71
leteti,izleteti,iz,154,21
leteti,naleteti,na,258,111
leteti,poleteti,po,258,1061
leteti,preleteti,pre,258,145
leteti,proleteti,pro,155,28
