base_verb,prefixed_verb,prefix,freq_base,freq_prefixed
glasati,izglasati,iz,3862,427
moriti,umoriti,u,3858,314
moriti,odmoriti,od,3841,538
moriti,premoriti,pre,3841,104
moriti,zamoriti,za,3841,114
rasti,izrasti,iz,3799,224
rasti,narasti,na,3799,449
rasti,orasti,o,3799,563
rasti,porasti,po,3799,1424
rasti,prerasti,pre,3799,1010
rasti,srasti,s,3799,169
rasti,zarasti,za,3799,123
sedeti,presedeti,pre,3766,79
stradati,nastradati,na,3758,505
graditi,dograditi,do,3755,54
desiti,podesiti,po,3730,247
voliti,zavoliti,za,3719,161
grejati,zagrejati,za,3664,475
grejati,ugrejati,u,3615,105
slati,poslati,po,3587,7478
gubiti,pogubiti,po,3543,606
praviti,popraviti,po,3511,978
mašiti,nadmašiti,nad,3489,201
mašiti,premašiti,pre,3489,242
mašiti,promašiti,pro,3489,228
grliti,prigrliti,pri,3409,155
grliti,zagrliti,za,3409,821
likovati,dolikovati,do,3387,147
likovati,nalikovati,na,3387,201
likovati,razlikovati,raz,3387,6158
roditi,poroditi,po,3380,108
likovati,oblikovati,ob,3376,1896
likovati,odlikovati,od,3376,1296
grliti,obgrliti,ob,3373,101
seliti,odseliti,od,3372,132
